Reference_type,access_date,alternate_title,assessment_id,author,date,edition,externalBibCode,internal_taxon_id,internal_taxon_name,isbnissn,keywords,number,number_of_volumes,pages,place_published,publisher,secondary_author,secondary_title,section,short_title,submission_type,title,type,url,volume,year
Assessment,,"",207979274,"Arnold, E.N","","",,977,Alytes muletensis,"","","","",288,"",Princeton University Press,"","","","",Published,Reptiles and Amphibians of Europe,book,"","",2003
Assessment,,"",207979274,"Gasc, J.-P., Cabela, A., Crnobrnja-Isailovic, J., Dolmen, D., Grossenbacher, K., Haffner, P., Lescure, J., Martens, H., Martinez Rica, J.P., Maurin, H., Oliveira, M.E., Sofianidou, T.S., Veith, M. and Zuiderwijk, A.","","",,977,Alytes muletensis,"",Europe herpetology frog newt lizard snake salamander,"","",494,Paris,Societas Europea Herpetologica & Museum National d’Histoire Naturelle,"","","","",Published,Atlas of Amphibians and Reptiles in Europe,edited book,"","",1997
Assessment,,"",207979274,"Bosch, J., Sánchez-Tomé, E., Fernández-Loras, A., Oliver, J.A., Fisher, M.C. and Garner, T.W.J.","","",,977,Alytes muletensis,"","",11,"",20150874. DOI:https://doi.org/10.1098/rsbl.2015.0874,"","","",Biology Letters ,"","",Published,Successful elimination of a lethal wildlife infectious disease in nature,journal article,"",11,2015
Assessment,,,207979274,"Doddington, B.J., Bosch, J., Oliver, J.A., Grassly, N.C., García, G., Benedikt, R.S., Garner, T.W.J. and Fisher, M.C.",,,,977,Alytes muletensis,,,,,1795-1804,,,,Ecology,,,Published,Context-dependent amphibian host population response to an invading pathogen.,journal article,,98,2013
Assessment,,"",207979274,"Pinya, S. and Pérez-Mellado, V.","","",,977,Alytes muletensis,"","",3,"",263-268,"","","",Endangered Species Research,"","",Published,Ageing and growth of the endangered midwife toad <i>Alytes muletensis</i>.,journal article,"",22,2014b
Assessment,,"",207979274,"Pinya, S. and Perez-Mellado, V","","",,977,Alytes muletensis,"","","","",115-117,"","","",Acta Herpetologica,"","",Published,Clutch size in wild populations of <i>Alytes muletensis</i>,journal article,"",9,2014a
Assessment,,,207979274,"Pinya, S., Tavecchia, G., Perez-Mellado, V.  ",,,,977,Alytes muletensis,,,,,123–130,,,,Endangered Species Research ,,,Published,Population model of an endangered amphibian: implications for conservation management,journal article,,34,2017
Assessment,,"",207979274,"Cortes-Fernandez, I","","",,977,Alytes muletensis,"","","","","","","UIB, Spain","","","","",Published,Dynamics and trends of the populations of the Mallorcan midwife toad (<i>Alytes muletensis</i>). Master Thesis,thesis,"","",2018
Assessment,,"",207979274,IUCN,28 October 2024,"",,977,Alytes muletensis,"","",28 October 2024,"","","","","","","","","",The IUCN Red List of Threatened Species. Version 2024-2,electronic source,www.iucnredlist.org,"",2024
Assessment,,"",207979535,"Gasc, J.-P., Cabela, A., Crnobrnja-Isailovic, J., Dolmen, D., Grossenbacher, K., Haffner, P., Lescure, J., Martens, H., Martinez Rica, J.P., Maurin, H., Oliveira, M.E., Sofianidou, T.S., Veith, M. and Zuiderwijk, A.","","",,6714,Discoglossus montalentii,"",Europe herpetology frog newt lizard snake salamander,"","",494,Paris,Societas Europea Herpetologica & Museum National d’Histoire Naturelle,"","","","",Published,Atlas of Amphibians and Reptiles in Europe,edited book,"","",1997
Assessment,,"",207979535,"Noellert, A. and Noellert, C.","","",,6714,Discoglossus montalentii,"","","","",382p,Stuttgart,Franckh-Kosmos Verlags-GmbH & Co,"","","","",Published,Die Aphibien Europas,other,"","",1992
Assessment,,"",207979535,"Salvidio, S., Sindaco, R. and Emanueli, L.","","",,6714,Discoglossus montalentii,"","",4,"",163-167,"","","",Herpetological Journal,"","",Published,"Feeding habits of sympatric <i>Discoglossus montalentii</i>, <i>Discoglossus sardus</i> and <i>Euproctus montanus</i> during the breeding season",journal article,"",9,1999
Assessment,,"",207979535,"Emanueli, L., Recorbet, B., Salvidio, S. and Sindaco, R","","",,6714,Discoglossus montalentii,"","","","",99-103,"",The Societas Europaea Herpetologica,C. Miaud and R. Guyetant,Congress of the Societas Europaea Herpetologica,"","",Published,Studies on the ecology and conservation of the Corsican endemic <i>Discoglossus montalentii</i> in the framework of the 92/43/EEC habitats directive,book section,"","",2000
Assessment,,"",207979535,"Salvidio, S., Sindaco, R., Emanueli, L. and Lanza, B.","","",,6714,Discoglossus montalentii,"","",1,"",63-69,"","","",The Italian Journal of Zoology,"","",Published,"The tadpole of the endemic Corsican painted frog <i>Discoglossus montalentii</i> (Anura, Discoglossidae)",journal article,"",66,1999
Assessment,,"",207979535,"Beukema, W. and Bruni, G","","",,6714,Discoglossus montalentii,"","",2,"",269-274. https://doi.org/10.1163/15685381-20201283,"","","",Amphibia-Reptilia,"","",Published,New record and a revision of the actual and potential distribution of <i>Discoglossus montalentii</i> to facilitate future conservation assessments,journal article,"",41,2020
Assessment,,"",207979535,"Bisconti, R., Canestrelli, D. and Nascetti, G.","","",,6714,Discoglossus montalentii,"","","","",e55735. https://doi.org/10.1371/journal.pone.0055735,"","","",PLoS ONE,"","",Published,Has living on islands been so simple? Insights from the insular endemic frog <i>Discoglossus montalentii</i>.,journal article,"",8,2013
Assessment,,,207979535,"Salvidio, S.",,,,6714,Discoglossus montalentii,,,,,,Paris,"Biotope, Mèze; Muséum National d’Histoire Naturelle","Lescure, J. and Massary de, J.-C.",Atlas des Amphibiens et Reptiles de France.,,,Published,<i>Discoglossus montalentii</i>.,book section,,,2012
Assessment,,"",207979535,IUCN,28 October 2024,"",,6714,Discoglossus montalentii,"","",28 October 2024,"","","","","","","","","",The IUCN Red List of Threatened Species. Version 2024-2,electronic source,www.iucnredlist.org,"",2024
Assessment,,"",207980155,"Arnold, E.N","","",,55266,Alytes cisternasii,"","","","",288,"",Princeton University Press,"","","","",Published,Reptiles and Amphibians of Europe,book,"","",2003
Assessment,,"",207980155,"Gasc, J.-P., Cabela, A., Crnobrnja-Isailovic, J., Dolmen, D., Grossenbacher, K., Haffner, P., Lescure, J., Martens, H., Martinez Rica, J.P., Maurin, H., Oliveira, M.E., Sofianidou, T.S., Veith, M. and Zuiderwijk, A.","","",,55266,Alytes cisternasii,"",Europe herpetology frog newt lizard snake salamander,"","",494,Paris,Societas Europea Herpetologica & Museum National d’Histoire Naturelle,"","","","",Published,Atlas of Amphibians and Reptiles in Europe,edited book,"","",1997
Assessment,,,207980155,"Pleguezuelos, J.M., Márquez, R. and Lizana, M.",,,,55266,Alytes cisternasii,,,,,pp 584,Madrid,Dirección General de la Conservación de la naturaleza-Associación Herpetológica Española,,,,,,Atlas y Libro Rojo de los Anfibios y Reptiles de España,Book,,,2002
Assessment,,"",207980155,"Malkmus, R.","","",,55266,Alytes cisternasii,"","","","",448p,Ruggel (Germany),A.R.G. Gantner Verlag K.G.,"","","","",Published,"Amphibians and Reptiles of Portugal, Madeira and the Azores-Archipelago",book,"","",2004
Assessment,,"",207980155,"Pleguezuelos, J.M","","",,55266,Alytes cisternasii,"","","","","",Las Palmas de Gran Canarias,Asociacion Herpetologica Española,"","","","",Published,Distribucion y Biogeografia de los Anfibios y Reptiles en España y Portugal,book,"","",1997
Assessment,,"",207980155,"Alvarez, A. and Martin, L.","","",,55266,Alytes cisternasii,"","","","",2,"","","",FrogLog,"","",Published,Fish elimination by pond drainage to preserve a toad population in Spain,journal article,"",41,2000
Assessment,,"",207980155,"Pinya, S. and Pérez-Mellado, V.","","",,55266,Alytes cisternasii,"","",3,"",263-268,"","","",Endangered Species Research,"","",Published,Ageing and growth of the endangered midwife toad <i>Alytes muletensis</i>.,journal article,"",22,2014b
Assessment,,"",207980155,"Rodriguez-Rodriguez, E.J., Beltrán, J.F., Tejedo, M., Nicieza, A.G., Llusia, D., Márquez, R. and Aragón, P","","",,55266,Alytes cisternasii,"","","","",10942,"","","",Scientific Reports ,"","",Published,Niche models at inter and intraspecific levels reveal hierarchical niche differentiation in midwife toads,journal article,"",10,2020
Assessment,,"",207980155,IUCN,28 October 2024,"",,55266,Alytes cisternasii,"","",28 October 2024,"","","","","","","","","",The IUCN Red List of Threatened Species. Version 2024-2,electronic source,www.iucnredlist.org,"",2024
Assessment,,"",207980412,"Arnold, E.N","","",,55271,Discoglossus sardus,"","","","",288,"",Princeton University Press,"","","","",Published,Reptiles and Amphibians of Europe,book,"","",2003
Assessment,,"",207980412,"Gasc, J.-P., Cabela, A., Crnobrnja-Isailovic, J., Dolmen, D., Grossenbacher, K., Haffner, P., Lescure, J., Martens, H., Martinez Rica, J.P., Maurin, H., Oliveira, M.E., Sofianidou, T.S., Veith, M. and Zuiderwijk, A.","","",,55271,Discoglossus sardus,"",Europe herpetology frog newt lizard snake salamander,"","",494,Paris,Societas Europea Herpetologica & Museum National d’Histoire Naturelle,"","","","",Published,Atlas of Amphibians and Reptiles in Europe,edited book,"","",1997
Assessment,,"",207980412,"Vignoli, L., Macale, D., Luiselli, L., Lecis, R. and Casula, P","","",,55271,Discoglossus sardus,"","",3,"",482-488,"","","",Oryx,"","",Published,Are conservation assessments of threatened species reliable? Updated distribution of the Endangered Sardinian newt <i>Euproctus platycephalus</i> and implications for Red List assessments of Italian amphibians,journal article,doi:10.1017/S0030605315001416,51,2016
Assessment,,,207980412,"Duguet, R., Priol, P., Deso, G. and Geoffroy, D.",,,,55271,Discoglossus sardus,,,,,101-126,,,,Scientific Reports of Port-Cros National Park,,,Published,"Mise à jour des connaissances sur le discoglosse sarde <i>Discoglossus sardus</i> Tschudi in Otth, 1837 dans l’île de Port-Cros en 2018 : habitats potentiels, état de la population et mesures de gestion.",journal article,,33,2019
Assessment,,,207980412,"Deso, G., Duguet, R., Priol, P., Besnard, A. and Geoffroy, D.",2-6 September 2019,,,55271,Discoglossus sardus,,,,,,Milan,,,XXth European Congress of Herpetology,,,Published,"The Tyrrhenian Painted Frog <i>Discoglossus sardus</i> Tschudi in Otth, 1837 in the Port-Cros National Park (Port-Cros and Levant Islands, Var Département, France): Definition of a monitoring protocol, past and present distributions, potential threats and recommendations for management measures.",conference proceedings,,,2019
Assessment,,,207980412,"Renet, R., Duguet, R., Policain, M., Piquet, A., Fradet, F., Priol, P., Deso, G., Grimal, F., Sotgiu, G. and Vences, M. ",,,,55271,Discoglossus sardus,,,,,,,,,,,,Published, Invasive populations of Painted frogs of the genus <i>Discoglossus</i> at the southeastern French coast: two examples of anthropogenic introduction.,journal article,,,In prep
Assessment,,,207980412,"Salvidio, S. and Delaugerre, M.",,,,55271,Discoglossus sardus,,,,,,Paris,"Biotope, Mèze; Muséum National d’Histoire Naturelle","Lescure, J. and Massary de, J.-C.",Atlas des Amphibiens et Reptiles de France.,,,Published,<i>Discoglossus sardus</i>.,book section,,,2012
Assessment,,,207980412,"Bielby, J., Bovero, S., Sotgiu, G., Tessa, G., Favelli, M., Angelini, C., Doglio, S., Clare, F.C., Gazzaniga, E., Lapietra, F. and Garner, T.W.",,,,55271,Discoglossus sardus,,,1,,27,,,,EcoHealth,,,Published,Fatal chytridiomycosis in the Tyrrhenian painted frog.,journal article,,6,2009
Assessment,,"",207980412,"UICN France, MNHN and SHF","","",,55271,Discoglossus sardus,978-2-918105-49,"","","","",Paris,Comité français de l’Union internationale pour la conservation de la nature (UICN France)/Muséum national d’Histoire naturelle (MNHN)/ Société herpétologique de France (SHF),"","","","",Published,La Liste rouge des espèces menacées en France - Chapitre Reptiles et Amphibiens de France métropolitaine,book,"","",2015
Assessment,,"",207980412,"Girardello, M., Griggio, M., Whittingham, M.J. and Rushton, S.P","","",,55271,Discoglossus sardus,"","",1,"",103–111. https://doi.org/10.1007/s11284-009-0636-z,"","","",Ecological Research,"","",Published,Models of climate associations and distributions of amphibians in Italy,journal article,"",25,2010
Assessment,,"",207980412,"Biaggini, M., Vanni, S. and Corti, C","","",,55271,Discoglossus sardus,"","","","",221-226,"","","",Atti X Congresso Nazionale Societas Herpetologica Italica Genova 2014,"","",Published,Aggiornamento sulla distribuzione di <i>Discoglossus sardus</i> e <i>Hyla sarda</i> nell’Arcipelago Toscano: risultati preliminari,conference paper,"","",2015
Assessment,,,207980412,"Corti, C., Biaggini, M., Nulchis, V., Cogoni, R., Cossu, I.M., Frau, S., Mulargia, M., Lunghi, E. and Bassu, L",,,,55271,Discoglossus sardus,,,,,,,,,Acta Herpetologica,,,Published,"Species diversity and distribution of amphibians and reptiles in Sardinia, Italy.",journal article,doi: 10.36253/a_h-13627.,17,2022
Assessment,,"",207980412,"Rondinini, C., Battistoni, A. and Teofili, C. (compilatori)","","",,55271,Discoglossus sardus,"","","","","",Roma,Comitato Italiano IUCN e Ministero dell'Ambiente e della Sicurezza Energetica,"","","","",Published,Lista Rossa IUCN dei vertebrati italiani 2022,book,"","",2022
Assessment,,"",207980412,IUCN,28 October 2024,"",,55271,Discoglossus sardus,"","",28 October 2024,"","","","","","","","","",The IUCN Red List of Threatened Species. Version 2024-2,electronic source,www.iucnredlist.org,"",2024
Assessment,,,207980412,BISE,,,,55271,Discoglossus sardus,,,24 July 2024,,,Copenhagen,Biodiversity Information System for Europe (BISE); European Environment Agency EEA),,,,,Published,TYRRHENIAN PAINTED FROG - <i>Discoglossus sardus</i>,electronic source,https://biodiversity.europa.eu/species/671,2024,2024
Assessment,,"",207981785,"Arnold, E.N","","",,58592,Pelophylax epeiroticus,"","","","",288,"",Princeton University Press,"","","","",Published,Reptiles and Amphibians of Europe,book,"","",2003
Assessment,,"",207981785,"Gasc, J.-P., Cabela, A., Crnobrnja-Isailovic, J., Dolmen, D., Grossenbacher, K., Haffner, P., Lescure, J., Martens, H., Martinez Rica, J.P., Maurin, H., Oliveira, M.E., Sofianidou, T.S., Veith, M. and Zuiderwijk, A.","","",,58592,Pelophylax epeiroticus,"",Europe herpetology frog newt lizard snake salamander,"","",494,Paris,Societas Europea Herpetologica & Museum National d’Histoire Naturelle,"","","","",Published,Atlas of Amphibians and Reptiles in Europe,edited book,"","",1997
Assessment,,"",207981785,"Dubois, A.","","",,58592,Pelophylax epeiroticus,"","",10,"",305-352,"","","",Bulletin Mensuel de la Societe Linneenne de Lyon,"","",Published,Notes sur la clasification des Ranidae (Amphibiens Anoures),journal article,"",61,1992
Assessment,,"",207981785,"Guerrini, F., Bucci, S., Ragghianti, M., Mancino, G., Hotz, H., Uzzell, T. and Berger, L.","","",,58592,Pelophylax epeiroticus,"","","","",163-176,"","","",Journal of Experimental Zoology,"","",Published,Genomes of two water frog species resist germ line exclusion in interspecies hybrids,journal article,"",279,1997
Assessment,,"",207981785,"Plötner, J., Ohst, T., Böhme, W. and Schreiber, R.","","",,58592,Pelophylax epeiroticus,"","",4,"",397-412,"","","",Amphibia-Reptilia,"","",Published,"Divergence in mitochondrial DNA of near eastern water frogs with special reference to the systematic status of Cypriote and Anatolian populations (Anura, Ranidae)",journal article,"",22,2001
Assessment,,"",207981785,"Plötner, J.","","",,58592,Pelophylax epeiroticus,"","Rana ridibunda, systematics, genetics","","",191-201,"","","",Journal of Zoological Systematics and Evolutionary Research,"","",Published,"Genetic diversity in mitochondrial 12S rDNA of western Palearctic water frogs (Anura, Ranidae) and implication for their systematics",journal article,"",36,1998
Assessment,,,207981785,"Plötner, J.",,,,58592,Pelophylax epeiroticus,,,,,,Bielefeld,Laurenti-Verlag,,,,,,Die Westpaläarkischen Wasserfrösche von Märtyrern der Wissenschaft zur Biologischen Sensation,Book,,,2005
Assessment,,,207981785,"Schneider, H., Sofianidou, T.S. and Kyriakopoulou-Sklavounou, P.",,,,58592,Pelophylax epeiroticus,,,22,,349-366,,,,Zeitschrift für zoologische Systematik und Evolutionsforschung,,,,"Bioacoustic and morphometric studies in water frogs (genus <i>Rana</i>) of Lake Ioannina in Greece, and description of a new species (Anura, Amphibia)",Journal Article,,,1984
Assessment,,,207981785,"Sofiandou, T.S., Schneider, H. and Sinsch, U.",,,,58592,Pelophylax epeiroticus,,,12(3),,93-108,,,,Alytes,,,,Comparative electrophoretic investigation on <i>Rana balcanica</i> and <i>Rana ridibunda</i> from northern Greece,Journal Article,,,1994
Assessment,,,207981785,"Schneider, H. and Joermann, G.",,,,58592,Pelophylax epeiroticus,,,26,,261-275,,,,Zeitschrift für zoologische Systematik und Evolutionsforschung,,,,"Mating calls of water frogs (Ranidae) from lake Skutari, Yugoslavia, and the relationship to water frogs of other regions",Journal Article,,,1988
Assessment,,,207981785,"Tsiora, A. and Kyriakopoulou-Sklavounou, P.",,,,58592,Pelophylax epeiroticus,,,23(3),,269-280,,,,Amphibia-Reptilia,,,,Female reproductive cycle of the water frog <i>Rana epeirotica</i> in northwestern Greece,Journal Article,,,2002
Assessment,,,207981785,"Tsiora, A. and Kyriakopoulou-Sklavounou, P.",,,,58592,Pelophylax epeiroticus,,,22(3),,291-302,,,,Amphibia-Reptilia,,,,Male reproductive cycle of the water frog <i>Rana epeirotica</i> in northwestern Greece,Journal Article,,,2001
Assessment,,"",207981785,"Haxhiu, I","","",,58592,Pelophylax epeiroticus,"","","","",74-79,"Exeter, UK",Pelagic Publishing,H. Heathvole and J. Wilkinson,Amphibian Biology Vol 11. Part 4. Status of Conservation and Decline of Amphibians: Eastern Hemisphere: Southern Europe and Turkey,"","",Published,Amphibians of Albania,book section,"","",2015
Assessment,,"",207981785,"Szabolcs, M., Mizsei, E., Jablonski, D., Vági, B., Mester, B., Végvári, Z. and Lengyel, S.","","",,58592,Pelophylax epeiroticus,"","","","",435-448,"","","",Amphibia-Reptilia,"","",Published,Distribution and diversity of amphibians in Albania: new data and foundations of a comprehensive database,journal article,"",38,2017
Assessment,,"",207981785,"Vojar, J., Havlikova, B., Solsky, M., Jablonski, D., Iković, V. and Balaž, V.","","",,58592,Pelophylax epeiroticus,"","","","",44-49,"","","",Salamandra,"","",Published,"Distribution, prevalence and amphibian hosts of <i>Batrachochytrium dendrobatidis</i> in the Balkans",journal article,"",53,2017
Assessment,,,207981785,"Frost, D.R.",,,,58592,Pelophylax epeiroticus,,,,,,"American Museum of Natural History, New York, USA",American Museum of Natural History,,,,,,Amphibian Species of the World: an Online Reference. Version 6.0,electronic source,http://research.amnh.org/herpetology/amphibia/index.html,,2019
Assessment,,,207981785,"Jablonski, D.",,,,58592,Pelophylax epeiroticus,,,,,223-238,,,,Acta Societatis Zoologicae Bohemicae,,,Published,Reptiles and amphibians of Albania with new records and notes on occurrence and distribution.,journal article,,75,2011
Assessment,,,207981785,"Radojicic, J.M., Krizmanic, I., Kasapidis, P. and Zouros, E.",,,,58592,Pelophylax epeiroticus,,,20,,4529–4541,,,,Ecology and Evolution,,,Published,Extensive mitochondrial heteroplasmy in hybrid water frog (<i>Pelophylax</i> spp.) populations from Southeast Europe.,journal article,,5,2015
Assessment,,"",207981785,"Valakos, E.D., Pafilis, P., Sotiropoulos, K., Lymberakis, P., Maragou, P. and Foufopoulos, J","","",,58592,Pelophylax epeiroticus,"","","","","",Frankfurt,Chimaira Editions,"","","","",Published,The Amphibians and Reptiles of Greece,book,"","",2008
Assessment,,,207981785,"Crnobrnja-Isailović, J., Adrović, A., Bego, F., Čađenović, N., Hadžiahmetović Jurida E., Jablonski, D., Sterijovski, B. and Jovanović Glavaš, O. ",,,,58592,Pelophylax epeiroticus,,,,,351 - 387,Cham,Springer Nature Switzerland A.G,"Pešić, V., Milošević, Đ. and Miliša, M.",Small Water Bodies of the Western Balkans.,,,Published,The importance of small water bodies’ conservation for maintaining local amphibian diversity in the Western Balkans.,book section,,,2022  
Assessment,,"",207981785,"Strachinis, I","","",,58592,Pelophylax epeiroticus,"","","","",111-113,"","","",Parnassiana Archives,"","",Published,"First record of a <i>Pelophylax epeiroticus</i> population (Anura: Ranidae) east of Pindos Mt. range, far outside of its natural range",journal article,"",9,2021
Assessment,,"",207981785,"Azmanis, P.N., Strachinis, I., Lymberakis, P. and Marschang, R.E","","",,58592,Pelophylax epeiroticus,"","",4,"",253-258,"","","",Journal of the Hellenic Veterinary Medical Society,"","",Published,First detection of the amphibian chytrid fungus (<i>Batrachochytridium dendrobatidis</i>) in free-living anuran populations in Greece,journal article,"",67,2016
Assessment,,"",207981785,"Hatziioannou, M., Kougiagka, E., Karapanagiotidis, I. and Klaoudatos, D","","",,58592,Pelophylax epeiroticus,"","",6,"",3150. https://doi.org/10.3390/su14063150,"","","",Sustainability,"","",Published,"Proximate Composition, Predictive Analysis and Allometric Relationships, of the Edible Water Frog (<i>Pelophylax epeiroticus</i>) in Lake Pamvotida (Northwest Greece)",journal article,"",14,2022
Assessment,,"",207981785,IUCN,28 October 2024,"",,58592,Pelophylax epeiroticus,"","",28 October 2024,"","","","","","","","","",The IUCN Red List of Threatened Species. Version 2024-2,electronic source,www.iucnredlist.org,"",2024
Assessment,,,207981785,"Uzzell, T., Lymberakis, P. and Haxhiu, I",,,,58592,Pelophylax epeiroticus,,,,,e.T58592A11793456. https://dx.doi.org/10.2305/IUCN.UK.2009.RLTS.T58592A11793456.en,,,,The IUCN Red List of Threatened Species,,,Published,<i>Pelophylax epeiroticus</i>,journal article,,2009,2009
Assessment,,"",207982996,"Kalezic, M. and Dzukic, G.","","",,58715,Pelophylax shqipericus,"","","","",2-3,"","","",FrogLog,"","",Published,Amphibian status in Serbia and Montenegro (FR Yugoslavia),journal article,"",45,2001
Assessment,,"",207982996,"Arnold, E.N","","",,58715,Pelophylax shqipericus,"","","","",288,"",Princeton University Press,"","","","",Published,Reptiles and Amphibians of Europe,book,"","",2003
Assessment,,"",207982996,"Gasc, J.-P., Cabela, A., Crnobrnja-Isailovic, J., Dolmen, D., Grossenbacher, K., Haffner, P., Lescure, J., Martens, H., Martinez Rica, J.P., Maurin, H., Oliveira, M.E., Sofianidou, T.S., Veith, M. and Zuiderwijk, A.","","",,58715,Pelophylax shqipericus,"",Europe herpetology frog newt lizard snake salamander,"","",494,Paris,Societas Europea Herpetologica & Museum National d’Histoire Naturelle,"","","","",Published,Atlas of Amphibians and Reptiles in Europe,edited book,"","",1997
Assessment,,"",207982996,"Guerrini, F., Bucci, S., Ragghianti, M., Mancino, G., Hotz, H., Uzzell, T. and Berger, L.","","",,58715,Pelophylax shqipericus,"","","","",163-176,"","","",Journal of Experimental Zoology,"","",Published,Genomes of two water frog species resist germ line exclusion in interspecies hybrids,journal article,"",279,1997
Assessment,,"",207982996,"Sinsch, U. and Schneider, H.","","",,58715,Pelophylax shqipericus,"","","","",63-73,"","","",Journal of Zoological Systematics and Evolutionary Research,"","",Published,Bioacoustic assessment of the taxonomic status of pool frog populations (<i>Rana lessonae</i>) with reference to a topotypical population,journal article,"",34,1996
Assessment,,,207982996,"Schneider, H. and Haxhiu, I.",,,,58715,Pelophylax shqipericus,,,121,,248-262,,,,Zoologische Jahrbucher Systematik,,,,Mating-call analysis and taxonomy of the water frogs in Albania (Anura: Ranidae),Journal Article,,,1994
Assessment,,"",207982996,"Plötner, J., Ohst, T., Böhme, W. and Schreiber, R.","","",,58715,Pelophylax shqipericus,"","",4,"",397-412,"","","",Amphibia-Reptilia,"","",Published,"Divergence in mitochondrial DNA of near eastern water frogs with special reference to the systematic status of Cypriote and Anatolian populations (Anura, Ranidae)",journal article,"",22,2001
Assessment,,"",207982996,"Dzukic, G., Kalezic, M., Aleksic, I. and Crnobrnja, J.","","",,58715,Pelophylax shqipericus,"","","","",3­4,"","","",FrogLog,"","",Published,Green frogs exploited in the former Yugoslavia,journal article,"",19,1996
Assessment,,"",207982996,"Hotz, H. and Uzzell, T.","","",,58715,Pelophylax shqipericus,"","","","",50-79,"","","",Proceedings of the Academy of Natural Sciences of Philadelphia,"","",Published,"Biochemically detected sympatry of two water frog species: two different cases in the Adriatic Balkans (Amphibia, Ranidae)",journal article,"",134,1982
Assessment,,"",207982996,"Ljubisavljevic, K., Dzukic, G. and Kalezic, M.","","",,58715,Pelophylax shqipericus,"","","","",2-3,"","","",FrogLog,"","",Published,Green frogs are greatly endangered in Serbia and Montenegro,journal article,"",58,2003
Assessment,,"",207982996,"Plötner, J.","","",,58715,Pelophylax shqipericus,"","Rana ridibunda, systematics, genetics","","",191-201,"","","",Journal of Zoological Systematics and Evolutionary Research,"","",Published,"Genetic diversity in mitochondrial 12S rDNA of western Palearctic water frogs (Anura, Ranidae) and implication for their systematics",journal article,"",36,1998
Assessment,,,207982996,"Hotz, H., Uzzell, T., Günther, R., Tunner, H.G. and Heppich, S.",,,,58715,Pelophylax shqipericus,,,468,,1-3,,,,Notulae Naturae,,,,"<i>Rana shqiperica</i>, a new European water frog species from the Adriatic Balkans (Amphibia, Salientia, Ranidae)",Journal Article,,,1987
Assessment,,,207982996,"Plötner, J.",,,,58715,Pelophylax shqipericus,,,,,,Bielefeld,Laurenti-Verlag,,,,,,Die Westpaläarkischen Wasserfrösche von Märtyrern der Wissenschaft zur Biologischen Sensation,Book,,,2005
Assessment,,"",207982996,"Frost, D.R.","","",,58715,Pelophylax shqipericus,"","",27 January 2014,"","","New York, USA. ","American Museum of Natural History, New York, USA.","","","","",Published,Amphibian Species of the World: an Online Reference. Version 6 (27 January 2014),electronic source,http://research.amnh.org/herpetology/amphibia/index.html,2014,2014
Assessment,,,207982996,"Ćirović, R.",,,,58715,Pelophylax shqipericus,,,,,56-61,"Exeter, UK",Pelagic Publishing,"H. Heathvole, J. Wilkinson ",Amphibian Biology Vol 11. Part 4. Status of Conservation and Decline of Amphibians: Eastern Hemisphere: Southern Europe and Turkey,,,Published,Amphibian Declines and Conservation in Montenegro,book section,,,2015
Assessment,,"",207982996,"Haxhiu, I","","",,58715,Pelophylax shqipericus,"","","","",74-79,"Exeter, UK",Pelagic Publishing,H. Heathvole and J. Wilkinson,Amphibian Biology Vol 11. Part 4. Status of Conservation and Decline of Amphibians: Eastern Hemisphere: Southern Europe and Turkey,"","",Published,Amphibians of Albania,book section,"","",2015
Assessment,,"",207982996,"Sillero, N., Campos, J., Bonardi, A., Corti, C., Creemers, R., Crochet, P.-A., Crnobrnja-Isailović, J., Denoël, M., Ficetola, G.F., Gonçalves, J., Kuzmin, S., Lymberakis, P., de Pous, P., Rodríguez, A., Sindaco, R., Speybroeck, J., Toxopeus, B., Vieites, D.R. and Vences, M.","","",,58715,Pelophylax shqipericus,"","","","",1-31,"","","",Amphibia-Reptilia,"","",Published,Updated distribution and biogeography of amphibians and reptiles of Europe,journal article,"",35,2014
Assessment,,"",207982996,"Szabolcs, M., Mizsei, E., Jablonski, D., Vági, B., Mester, B., Végvári, Z. and Lengyel, S.","","",,58715,Pelophylax shqipericus,"","","","",435-448,"","","",Amphibia-Reptilia,"","",Published,Distribution and diversity of amphibians in Albania: new data and foundations of a comprehensive database,journal article,"",38,2017
Assessment,,"",207982996,"Vojar, J., Havlikova, B., Solsky, M., Jablonski, D., Iković, V. and Balaž, V.","","",,58715,Pelophylax shqipericus,"","","","",44-49,"","","",Salamandra,"","",Published,"Distribution, prevalence and amphibian hosts of <i>Batrachochytrium dendrobatidis</i> in the Balkans",journal article,"",53,2017
Assessment,,"",207982996,"Gratwicke, B., Evans, M.J., Jenkins, P.T., Kusrini, M.D., Moore, R.D., Sevin, J. and Wildt, D.E.","","",,58715,Pelophylax shqipericus,"","","","",438-442,"","","",Frontiers in Ecology and the Environment,"","",Published,Is the international frog legs trade a potential vector for deadly amphibian pathogens?,journal article,"",8,2010
Assessment,,,207982996,"Polović, L. and Čađenović, N.",,,,58715,Pelophylax shqipericus,,,,,104-107,,,,Turkish Journal of Zoology ,,,Published,The herpetofauna of the Great Ulcinj Beach area including Ada Island (Montenegro).,journal article,,38,2014
Assessment,,,207982996,"Jablonski, D.",,,,58715,Pelophylax shqipericus,,,,,223-238,,,,Acta Societatis Zoologicae Bohemicae,,,Published,Reptiles and amphibians of Albania with new records and notes on occurrence and distribution.,journal article,,75,2011
