Reference_type,access_date,alternate_title,assessment_id,author,date,edition,externalBibCode,internal_taxon_id,internal_taxon_name,isbnissn,keywords,number,number_of_volumes,pages,place_published,publisher,secondary_author,secondary_title,section,short_title,submission_type,title,type,url,volume,year
Assessment,,,227237457,"Martel, A., Blooi, M., Adriaensen, C., Van Rooij, P., Beukema, W., Fisher, M.C., Farrer, R.A., Schmidt, B.R., Tobler, U., Goka, K. and Lips, K.R.",,,,22216,Triturus dobrogicus,,,,,630-631,,,,Science,,,Published,Recent introduction of a chytrid fungus endangers Western Palearctic salamanders,journal article,,346,2014
Assessment,,,227237457,"Gherghel, I., and Iftime, A.",,,,22216,Triturus dobrogicus,,,,,209-213,,,,North-Western Journal of Zoology,,,Published,"On the presence of the Danube crested newt, <i>Triturus dobrogicus</i>, at Durankulak Lake, Bulgaria.",journal article,,"Oradea, Romania 5",2009
Assessment,,,227237457,"Mester, B., Cozma, N.J. and Puky, M.",,,,22216,Triturus dobrogicus,,,2,,443-445,,,,North-Western Journal of Zoology,,,Published,"First observation of facultative paedomorphosis in the Danube crested newt (<i>Triturus dobrogicus</i> Kiritzescu, 1903) and the occurrence of facultative paedomorphosis in two newt species from soda pans of the Danube-Tisza Interfluve (Kiskunság National Park, Hungary).",journal article,,9,2013
Assessment,,,227237457,"Wielstra, B., Vörös, J. and Arntzen, J.W. ",,,,22216,Triturus dobrogicus,,,2,,167-177,,,,Amphibia-Reptilia,,,Published,Is the Danube crested newt <i>Triturus dobrogicus</i> polytypic? A review and new nuclear DNA data.,journal article,,37,2016
Assessment,,,227237457,"Litvinchuk, S.N. ",,,,22216,Triturus dobrogicus,,,1,,69-72,,,,Russian Journal of Herpetology,,,Published,"A record of the Danube newt, <i>Triturus dobrogicus</i>, from the Dnepr River Delta (Ukraine).",journal article,,12,2005
Assessment,,,227237457,"Ionita, M., Scholz, P. and Chelcea, S.",,,,22216,Triturus dobrogicus,,,3,,1483-1498,,,,Natural Hazards,,,Published,Assessment of droughts in Romania using the Standardized Precipitation Index.,journal article,,81,2016
Assessment,,,227237457,"Kalezić, M., Tomović, L. and ǅukić, G.",,,,22216,Triturus dobrogicus,,,,,,Belgrade,Planeta Print,,,,,Published,Red Book of fauna of Serbia I – Amphibians,book,,,2015
Assessment,,,227237457,"Martel, A., Vila‐Escale, M., Fernández‐Giberteau, D., Martinez‐Silvestre, A., Canessa, S., Van Praet, S., Pannon, P., Chiers, K., Ferran, A., Kelly, M. and Picart, M.",,,,22216,Triturus dobrogicus,,,2,,e12707,,,,Conservation Letters,,,Published,Integral chain management of wildlife diseases,journal article,,13,2020
Assessment,,,227237457,"Gilbert, M.J., Spitzen-van der Sluij, A.M., Canessa, S., Bosch, J., Cunningham, A.A., Grasselli, E., Laudelout, A., Lötters, S., Miaud, C., Salvidio, S., Veith, M., Martel, A. and	Pasmans, F.",,,,22216,Triturus dobrogicus,,,,,150,"Nijmegen, the Netherlands",EU Commission,,,,,Published,"Mitigating	<i>Batrachochytrium salamandrivorans</i> in Europe. <i>Batrachochytrium salamandrivorans</i> Action Plan for European urodeles.",report,http://bsaleurope.com/wp-content/uploads/2021/03/Bsal-Action-Plan.pdf,,2020
Assessment,,,227237457,IUCN,21-Jul-22,,,22216,Triturus dobrogicus,,,21-Jul-22,,,,,,,,,,The IUCN Red List of Threatened Species. Version 2022-1,electronic source,www.iucnredlist.org,,2022
Assessment,,,227237457,"Thein, J., Reck, U., Dittrich, C., Martel, A., Schulz, V. and Hansbauer, G",,,,22216,Triturus dobrogicus,,,3,,227-229,,,,Salamandra,,,Published,"Preliminary report on the occurrence of <i>Batrachochytrium salamandrivorans</i> in the Steigerwald, Bavaria, Germany.",journal article,,56,2020
Assessment,,,227237457,"Nguyen, T.T., Nguyen, T.V., Ziegler, T., Pasmans, F. and Martel, A.",,,,22216,Triturus dobrogicus,,,,,554-556,,,,Amphibia-Reptilia,,,Published,Trade in wild anurans vectors the urodelan pathogen <i>Batrachochytrium salamandrivorans</i> into Europe,journal article,,38,2017
Assessment,,,227237457,"Vorobyeva, E.I. and Darevsky, I.S. ",,,,22216,Triturus dobrogicus,,,,,,,,,"Pensoft, Moscow",,,Published,Amphibian Populations in the Commonwealth of Independent States: Current Status and Declines,journal article,,,1995
Assessment,,,227237457,"Litvinchuk S. N., Borkin L. J.",,,,22216,Triturus dobrogicus,,,3,,35-44,,,,Vestnik Zoologii,,,Published,"Distribution, ecology and conservation status of the Danube crested newt (<i>Triturus dobrogicus</i>) in Ukraine and Moldavia",journal article,,36,2002
Assessment,,,227237457,"Lužnik M., M. Cipot, M. Govedič, A. Lešnik, D. Rašl & E. Bužan",,,,22216,Triturus dobrogicus,,,,,,,International Workshop Conservation Biology,"V: Fišer Pečnikar Ž., M. Lužnik & F. Urzi",,,,Published,"Molecular markers confirm presence of Danube crested newt (<i>Triturus dobrogicus, Salamandridae</i>) in North-Eastern Slovenia",book section,,,2015
Assessment,,,227237457,"Stanković, D. & T. Delić",,,,22216,Triturus dobrogicus,,,1,,23-29,,,,Natura Sloveniae,,,Published,"Morphological evidence for the presence of the Danube Crested Newt, <i>Triturus dobrogicus</i> (Kiritzescu, 1903), in Slovenia",journal article,,14,2012
Assessment,,,227237457,IUCN,28-Oct-24,,,22216,Triturus dobrogicus,,,28-Oct-24,,,,,,,,,,The IUCN Red List of Threatened Species. Version 2024-2,electronic source,www.iucnredlist.org,,2024
Assessment,,,227237916,"Arntzen, J.W., Espregueira Themudo, G. and Wielstra, B.",,,,88104000,Triturus macedonicus,,,4,,261-278,,,,Contributions to Zoology,,,Published,"The phylogeny of crested newts (<i>Triturus cristatus</i> superspecies): nuclear and mitochondrial genetic characters suggest a hard polytomy, in line with the paleogeography of the centre of origin.",journal article,,76,2007
Assessment,,,227237916,"Crnobrnja-Isailović, J., Aleksić, I. and Arntzen, J.W.",,,,88104000,Triturus macedonicus,,,,,02-Mar,,,,Froglog,,,Published,The status of Great Crested Newt breeding sites in Serbia,journal article,,67,2005
Assessment,,,227237916,"Martel, A., Spitzen-van der Sluijs, A., Blooi, M., Bert, M., Ducatelle, R., Fisher, M.C., Woeltjes, A., Bosman, W., Chiers, K., Bossuyt, F. and Pasmans, F.",,,,88104000,Triturus macedonicus,,,38,,15325-15329. https://doi.org/10.1073/pnas.1307356110,,,,Proceedings of the National Academy of Sciences of the United States of America,,,Published,<i>Batrachochytrium salamandrivorans</i> sp. nov. causes lethal chytridiomycosis in amphibians,journal article,www.pnas.org/cgi/doi/10.1073/pnas.1307356110,110,2013
Assessment,,,227237916,"Adrović, A.",,,,88104000,Triturus macedonicus,,,,,62-66,"Exeter, UK",Pelagic Publishing,"H Heathvole, J Wilkinson",Amphibian Biology Vol. 11. Part 4. Status of Conservation and Decline of Amphibians: Eastern Hemisphere: Southern Europe and Turkey,,,Published,Status of amphibians in Bosnia and Herzegovina,book section,,,2015
Assessment,,,227237916,"Bego, F., Malltezi, J., Kola, R., Zotaj, A. and Bino, T.",,,,88104000,Triturus macedonicus,,,,,,,,,,,,Published,"Biodiversity of Butrint National Park, UNESCO and Ramsar site: its status, threats and priority needs for conservation.",conference paper,,,2012
Assessment,,,227237916,"Crnobrnja-Isailović, J. and Paunović, M.",,,,88104000,Triturus macedonicus,,,,,45-55,"Exeter, UK",Pelagic Publishing,H. Heathvole and J. Wilkinson,Amphibian Biology Vol. 11. Part 4. Status of Conservation and Decline of Amphibians: Eastern Hemisphere: Southern Europe and Turkey,,,Published,Conservation and Decline of European Amphibians: The Republic of Serbia,book section,,,2015
Assessment,,,227237916,"Ćirović, R.",,,,88104000,Triturus macedonicus,,,,,56-61,"Exeter, UK",Pelagic Publishing,"H. Heathvole, J. Wilkinson ",Amphibian Biology Vol 11. Part 4. Status of Conservation and Decline of Amphibians: Eastern Hemisphere: Southern Europe and Turkey,,,Published,Amphibian Declines and Conservation in Montenegro,book section,,,2015
Assessment,,,227237916,"Denoël, M.",,,,88104000,Triturus macedonicus,,,,,49-6,,,,Herpetozoa,,,Published,"Distribution and characteristics of aquatic habitats of newts and yellow-bellied toads in the district of Ioannina (Epirus, Greece)",journal article,,17,2004
Assessment,,,227237916,"Denoël, M., Ficetola, G.F., Ćirović, R., Radović, D., Džukić, G., Kalezić, M.L. and Vukov, T.D.",,,,88104000,Triturus macedonicus,,,3,,509-517,,,,Biological Conservation,,,Published,"A multi-scale approach to facultative paedomorphosis of european newts (salamandridae) in the Montenegrin karst: Distribution pattern, environmental variables, and conservation",journal article,,142,2009
Assessment,,,227237916,"Haxhiu, I",,,,88104000,Triturus macedonicus,,,,,74-79,"Exeter, UK",Pelagic Publishing,H. Heathvole and J. Wilkinson,Amphibian Biology Vol 11. Part 4. Status of Conservation and Decline of Amphibians: Eastern Hemisphere: Southern Europe and Turkey,,,Published,Amphibians of Albania,book section,,,2015
Assessment,,,227237916,"Ioannidis I., Papamichael G., Arapis Th., Loukatos A. and Emmanouilidi B.",,,,88104000,Triturus macedonicus,,,,,,,"YPEKA, Athens, Consortium EPEM S.A. Environmental Planning and Management – Nikolaos Gargoulas – Ilias Tarnaras, ELERPE, Athens pp. 16",,,,,Published,"Phase Β of the ""Study 5: Monitoring and assessment of the conservation status of the species of amphibians - reptiles of Community interest in Greece"" – Deliverable B2 “Completed Monitoring Protocol”",report,,,2014
Assessment,,,227237916,"Kalezić, M.L., Cvetković, D., Djorović, A. and Džukić, G.",,,,88104000,Triturus macedonicus,,,,,151-158,,,,Herpetological Journal,,,Published,Paedomorphosis and differences in the life-history traits of two neighbouring crested newt (<i>Triturus carnifex</i>) populations,journal article,,4,1994
Assessment,,,227237916,"Naumov, B. and Tzankov, N.",,,,88104000,Triturus macedonicus,,,,,111-114,,,,Historia Naturalis Bulgarica,,,Published,"First record of <i>Triturus macedonicus</i> (Karaman, 1922) (Amphibia, Salamandridae) in Bulgaria",journal article,,19,2008
Assessment,,,227237916,"Pearman, P.B., D’Amen, M., Graham, C.H., Thuiller, W. and Zimmermann, N.E.",,,,88104000,Triturus macedonicus,,,,,990-1003,,,,Ecography,,,Published,"Within-taxon niche structure: niche conservatism, divergence and predicted effects of climate change",journal article,,33,2010
Assessment,,,227237916,"Sillero, N., Campos, J., Bonardi, A., Corti, C., Creemers, R., Crochet, P.-A., Crnobrnja-Isailović, J., Denoël, M., Ficetola, G.F., Gonçalves, J., Kuzmin, S., Lymberakis, P., de Pous, P., Rodríguez, A., Sindaco, R., Speybroeck, J., Toxopeus, B., Vieites, D.R. and Vences, M.",,,,88104000,Triturus macedonicus,,,,,Jan-31,,,,Amphibia-Reptilia,,,Published,Updated distribution and biogeography of amphibians and reptiles of Europe,journal article,,35,2014
Assessment,,,227237916,"Slijepčević, M.D.",,,,88104000,Triturus macedonicus,,,,,07-Oct,,,,Archive of Biological Sciences,,,Published,Evidence for paedomorphosis in Macedonian crested newt (<i>Triturus macedonicus</i>) from Montenegro,journal article,,67,2015
Assessment,,,227237916,"Sotiropoulos, K. and Lymberakis, P.",,,,88104000,Triturus macedonicus,,,,,80-86,"Exeter, UK",Pelagic Publishing,H. Heathvole and J. Wilkinson,Amphibian Biology Vol 11. Part 4. Status of Conservation and Decline of Amphibians: Eastern Hemisphere: Southern Europe and Turkey,,,Published,Declines and conservation of amphibians in Greece,book section,,,2015
Assessment,,,227237916,"Sotiropoulos, K., Eleftherakos, K., Tsaparis, D., Kasapidis, P., Giokas, S., Legakis, A. and Kotoulas, G.",,,,88104000,Triturus macedonicus,,,,,385-400,,,,Conservation Genetics,,,Published,Fine scale spatial genetic structure of two syntopic newts across a network of ponds: implications for conservation,journal article,,14,2013
Assessment,,,227237916,"Sotiropoulos, K., Moustakas, K., Konstantinidis, K., Mantzana-Oikonomaki, V., Siarabi, S. and Bounas, A.",,,,88104000,Triturus macedonicus,,,,,255-260,,,,Herpetology Notes,,,Published,First record of facultative paedomorphosis in the Macedonian crested newt (<i>Triturus macedonicus</i>) and an additional record for the Greek smooth newt (<i>Lissotriton vulgaris</i>) from Greece: implications on species conservation and preservation of alternative ontogenetic trajectories,journal article,,10,2017a
Assessment,,,227237916,"Sotiropoulos, K., Bounas, A., Papadaki, C., Sergiadou, D., Siarabi, S. and Toli, E.-A.",,,,88104000,Triturus macedonicus,,,,,,,"Molecular Ecology-Conservation Genetics Lab, Dept. Of Biological Applications and Technology, University of Ioannina/Society for the Protection of Prespa. 53pp.",,,,,Published,Assessment of the diversity of amphibians in reed ecosystems of Mikri and Megali Prespa. Final Report. Program “LIFE Prespa Waterbirds” (LIFE15 NAT/GR/000936),report,,,2017b
Assessment,,,227237916,"Sotiropoulos, K., Bounas, A., Toli, E.-A., Siarabi, S., Mantzana-Oikonomaki, V. and Konstantinidis, K.",,,,88104000,Triturus macedonicus,,,,,,,Management Body of Lake Pamvotis. 15pp.,,,,,Published,Management actions for the priority species Triturus macedonicus in the protected area of Lake Pamvotis. Final Report,report,,,2017c
Assessment,,,227237916,"Sterijovski, B.",,,,88104000,Triturus macedonicus,,,,,67-73,"Exeter, UK",Pelagic Publishing,H. Heathvole and J. Wilkinson,Amphibian Biology Vol 11. Part 4. Status of Conservation and Decline of Amphibians: Eastern Hemisphere: Southern Europe and Turkey,,,Published,Conservation and protection status of amphibians in Macedonia,book section,,,2015
Assessment,,,227237916,"Szabolcs, M., Mizsei, E., Jablonski, D., Vági, B., Mester, B., Végvári, Z. and Lengyel, S.",,,,88104000,Triturus macedonicus,,,,,435-448,,,,Amphibia-Reptilia,,,Published,Distribution and diversity of amphibians in Albania: new data and foundations of a comprehensive database,journal article,,38,2017
Assessment,,,227237916,"Tzankov, N.D. and Popgeorgiev, G.S.",,,,88104000,Triturus macedonicus,,,,,131-139,"Exeter, UK",Pelagic Publishing,H. Heathvole and J. Wilkinson,Amphibian Biology Vol 11. Part 4. Status of Conservation and Decline of Amphibians: Eastern Hemisphere: Southern Europe and Turkey,,,Published,Conservation and declines of amphibians in Bulgaria,book section,,,2015
Assessment,,,227237916,"Vojar, J., Havlikova, B., Solsky, M., Jablonski, D., Iković, V. and Balaž, V.",,,,88104000,Triturus macedonicus,,,,,44-49,,,,Salamandra,,,Published,"Distribution, prevalence and amphibian hosts of <i>Batrachochytrium dendrobatidis</i> in the Balkans",journal article,,53,2017
Assessment,,,227237916,"Vukov, T. D., Tomović, Lj., Krizmanić, I., Labus, N., Jović, D., Džukić, G. and Kalezić, M.",,,,88104000,Triturus macedonicus,,,,,105-116,,,,Acta Zoologica Bulgarica,,,Published,"Conservation issues of Serbian amphibians identified from distributional, life-history and ecological data",journal article,,67,2014
Assessment,,,227237916,"Wielstra, B.M. and Arntzen, J.W.",,,,88104000,Triturus macedonicus,,,,,162. DOI: 10.1186/1471-2148-11-162,,,,BMC Evolutionary Biology,,,Published,Unraveling the rapid radiation of crested newts (<i>Triturus cristatus</i> superspecies) using complete mitogenomic sequences.,journal article,,11,2011
Assessment,,,227237916,"Wielstra, B.M. and Arntzen, J.W.",,,,88104000,Triturus macedonicus,,,,,161. DOI: 10.1186/1471-2148-12-161,,,,BMC Evolutionary Biology,,,Published,Postglacial species displacement in <i>Triturus</i> newts deduced from asymmetrically introgressed mitochondrial DNA and ecological niche models,journal article,,12,2012
Assessment,,,227237916,"Wielstra, B.M., Crnobrnja-Isailović, J., Litvinchuk, S.N., Reijnen, B.T., Skidmore, A.K., Sotiropouos, K., Toxopeus, A.G., Tzankov, N., Vukov, T. and Arntzen, J.W.",,,,88104000,Triturus macedonicus,,,1,,13. DOI: 10.1186/1742-9994-10-13. ,,,,Frontiers in Zoology,,,Published,Tracing glacial refugia of <i>Triturus</i> newts based on mitochondrial DNA phylogeography and species distribution modeling,journal article,,10,2013
Assessment,,,227237916,"Wielstra, B.M., Sillero, N., Voros, J. and Arntzen, J.W.",,,,88104000,Triturus macedonicus,,,,,376-381,,,,Amphibia-Reptilia,,,Published,The distribution of the crested and marbled newt species (Amphibia: Salamandridae: <i>Triturus</i>) – an addition to the New Atlas of Amphibians and Reptiles of Europe,journal article,,35,2014
Assessment,,,227237916,"O'Hanlon, S., Rieux, A., Farrer, R., Rosa, G.M., Waldman, B., Bataille, A., Kosch, T., Murray, K., Brookes, L., Brankovics, B., Martel, A., Pasmans, F., Sanchez, A., Cunningham, A., Schmidt, B., Miaud, C., Soto-Azat, C., Gower, D.J., Schmeller, D., Loyau, A., Courtois, E., Wombwell, E., Toledo, L.F., Clare, F., Spagnoletti, M., Smith, F., Höglund, J., Vörös, J., Zamudio, K.R., Berger, L., Skerratt, L., Fumagalli, M., Böll, S., Martin, M., Wales, N., Ghosh, P., Verster, R., Meurling, S., Minting, P., Doherty-Bone, T.M., Jenkinson, T., James, T.J., Gilbert, T., Shelton, J., Wierzbicki, C., Hintz, W., Tessa, G., Aanensen, D., Weldon, C., Bosch, J., Balloux, F., Garner, T.W.J. and Fisher, M.C.",,,,88104000,Triturus macedonicus,,,,,621-627,,,,Science,,,Published,Recent Asian origin of chytrid fungi causing global amphibian declines.,journal article,,6389,2018
Assessment,,,227237916,"Martel, A., Blooi, M., Adriaensen, C., Van Rooij, P., Beukema, W., Fisher, M.C., Farrer, R.A., Schmidt, B.R., Tobler, U., Goka, K. and Lips, K.R.",,,,88104000,Triturus macedonicus,,,,,630-631,,,,Science,,,Published,Recent introduction of a chytrid fungus endangers Western Palearctic salamanders,journal article,,346,2014
Assessment,,,227237916,"Kalezić, M., Tomović, L. and ǅukić, G.",,,,88104000,Triturus macedonicus,,,,,,Belgrade,Planeta Print,,,,,Published,Red Book of fauna of Serbia I – Amphibians,book,,,2015
Assessment,,,227237916,"Martel, A., Vila‐Escale, M., Fernández‐Giberteau, D., Martinez‐Silvestre, A., Canessa, S., Van Praet, S., Pannon, P., Chiers, K., Ferran, A., Kelly, M. and Picart, M.",,,,88104000,Triturus macedonicus,,,2,,e12707,,,,Conservation Letters,,,Published,Integral chain management of wildlife diseases,journal article,,13,2020
Assessment,,,227237916,"Gilbert, M.J., Spitzen-van der Sluij, A.M., Canessa, S., Bosch, J., Cunningham, A.A., Grasselli, E., Laudelout, A., Lötters, S., Miaud, C., Salvidio, S., Veith, M., Martel, A. and	Pasmans, F.",,,,88104000,Triturus macedonicus,,,,,150,"Nijmegen, the Netherlands",EU Commission,,,,,Published,"Mitigating	<i>Batrachochytrium salamandrivorans</i> in Europe. <i>Batrachochytrium salamandrivorans</i> Action Plan for European urodeles.",report,http://bsaleurope.com/wp-content/uploads/2021/03/Bsal-Action-Plan.pdf,,2020
Assessment,,,227237916,"Thein, J., Reck, U., Dittrich, C., Martel, A., Schulz, V. and Hansbauer, G",,,,88104000,Triturus macedonicus,,,3,,227-229,,,,Salamandra,,,Published,"Preliminary report on the occurrence of <i>Batrachochytrium salamandrivorans</i> in the Steigerwald, Bavaria, Germany.",journal article,,56,2020
Assessment,,,227237916,"Frost, D.R. ",,,,88104000,Triturus macedonicus,,,,,,"New York, USA",American Museum of Natural History,,,,,,Amphibian Species of the World: an Online Reference. Version 6.1,electronic source,https://amphibiansoftheworld.amnh.org,,2022
Assessment,,,227237916,"Crnobrnja-Isailovic, J., Adrovic, A., Bego, F., Cadenovic, N., Hadziahmetovic Jurida E., Jablonski, D., Sterijovski, B. and Jovanovic Glavas, O",,,,88104000,Triturus macedonicus,,,,,351-358,Cham,Springer Nature,"V. Pesic, Dj. Milosevic and M. Milisa",Small Water Bodies of the Western Balkans,,,Published,The importance of small water bodies’ conservation for maintaining local amphibian diversity in the Western Balkans,book section,,,2022
Assessment,,,227237916,"Crnobrnja-Isailović, J., Polović, L., Ljubisavljević, K., Čađenović, N., Čubrić, T. and Haxhiu, I",,,,88104000,Triturus macedonicus,,,,,383-414,"Heidelberg, Germany",Springer-Verlag GmbH,"V. Pešić, G. Karaman and A. Kostianoy","The Handbook of Environmental Chemistry, Vol. XX.  The Skadar/Shkodra Lake Environment",,,Published,Diversity and Conservation Status of Batrachofauna and Herpetofauna in the Lake Skadar Region,book section,,,2018
Assessment,,,227237916,"Nguyen, T.T., Nguyen, T.V., Ziegler, T., Pasmans, F. and Martel, A.",,,,88104000,Triturus macedonicus,,,,,554-556,,,,Amphibia-Reptilia,,,Published,Trade in wild anurans vectors the urodelan pathogen <i>Batrachochytrium salamandrivorans</i> into Europe,journal article,,38,2017
Assessment,,,227237916,"Sterijovski, B. and Arsovski, D.",,,,88104000,Triturus macedonicus,,,,,,,,,,,,,National Red List of North Macedonia. Reptiles,electronic source,http://redlist.moepp. gov. mk,2022,2020
Assessment,,,227237916,Anonymous,20.11.2013,,,88104000,Triturus macedonicus,,,,,,,Approved by Ministerial Order No. 1280,,,,,Published,Red List of Wild Flora and Fauna of Albania,report,,,2013
Assessment,,,227237916,"Ćirović, R., Radović, D. and Vukov, T.D.",,,,88104000,Triturus macedonicus,,,,,459-468,,,,"Archive Biological Sciences, Belgrade",,,Published,"Breeding site traits of European newts (<i>Triturus macedonicus, Lissotriton vulgaris</i>, and Mesotriton alpestris: <i>Salamandridae</i>) in the Montenegrin karst region",journal article,,60,2008
Assessment,,,227237916,"Vučić, T., Tomović, Lj. and Ivanović, A",,,,88104000,Triturus macedonicus,,,,,237-252,,,,Bulletin Natural History Museum Belgrade,,,Published,The distribution of crested newts in Serbia: An overview and update,journal article,,13,2020
Assessment,,,227237916,"Legakis, A. and Maragou, P. ",,,,88104000,Triturus macedonicus,,,,,,Athens,"Ministry for the Environment, Energy and Climate Change/Hellenic Zoological Society",,,,,Published,The Red Data Book of Threatened Animals of Greece,edited book,,,2009
Assessment,,,227237916,IUCN,28-Oct-24,,,88104000,Triturus macedonicus,,,28-Oct-24,,,,,,,,,,The IUCN Red List of Threatened Species. Version 2024-2,electronic source,www.iucnredlist.org,,2024
Assessment,,,227238403,"Böhme, W., Grossenbacher, K. and Thiesmeier, B.",,,,59479,Triturus pygmaeus,,,,,,Wiebelsheim,AULA-Verlag,,,,,Published,"Handbuch der Reptilien und Amphibien Europas, band 4/I:Schwanzlurche (Urodela)",book,,,1999
Assessment,,,227238403,"Griffiths, R.A.",,,,59479,Triturus pygmaeus,,"Newts, Salamanders, Europe, natural history",,,,London,Poyser Natural History,,,,,,Newts and Salamanders of Europe,Book,,,1996
Assessment,,,227238403,"Arnold, E.N",,,,59479,Triturus pygmaeus,,,,,288,,Princeton University Press,,,,,Published,Reptiles and Amphibians of Europe,book,,,2003
Assessment,,,227238403,"Godinho, R., Teixeira, J., Rebelo, R., Segurado, P., Loureiro, A., Álvares, F., Gomes, N., Cardoso, P., Camilo-Alves, C. and Brito, J.C.",,,,59479,Triturus pygmaeus,,,,,61-81,,,,Revista Española de Herpetología,,,Published,Atlas of the continental Portuguese herpetofauna: an assemblage of published and new data,journal article,,13,1999
Assessment,,,227238403,"Pleguezuelos, J.M. and Villafranca, C.",,,,59479,Triturus pygmaeus,,,,,321-334,,"Monografías de Herpetología 3. Universidad de Granada-Asociación Herpetológica Española, Granada",J.M. Pleguezuelos,Distribucion y Biogeografia de los Anfibios y Reptiles en España y Portugal,,,Published,Distribución altitudinal de la herpetofauna ibérica,book section,,,1997
Assessment,,,227238403,"Pleguezuelos, J.M., Márquez, R. and Lizana, M.",,,,59479,Triturus pygmaeus,,,,,pp 584,Madrid,Dirección General de la Conservación de la naturaleza-Associación Herpetológica Española,,,,,,Atlas y Libro Rojo de los Anfibios y Reptiles de España,Book,,,2002
Assessment,,,227238403,"Malkmus, R.",,,,59479,Triturus pygmaeus,,,,,448p,Ruggel (Germany),A.R.G. Gantner Verlag K.G.,,,,,Published,"Amphibians and Reptiles of Portugal, Madeira and the Azores-Archipelago",book,,,2004
Assessment,,,227238403,"Pleguezuelos, J.M",,,,59479,Triturus pygmaeus,,,,,,Las Palmas de Gran Canarias,Asociacion Herpetologica Española,,,,,Published,Distribucion y Biogeografia de los Anfibios y Reptiles en España y Portugal,book,,,1997
Assessment,,,227238403,"Martínez-Solano, I. and Bosch, J.",,,,59479,Triturus pygmaeus,,,,,54-55,,,,Quercus,,,Published,Peligro para los anfibios de las canteras madrileñas de Alpedrete,journal article,,188,2001
Assessment,,,227238403,"Reques, R.",,,,59479,Triturus pygmaeus,,,,,,Córdoba,Diputación de Córdoba,,,,,,Anfibios. Ecología y Conservación,Book,,,2000
Assessment,,,227238403,"Arntzen, J.W. and Wallis, G.P.",,,,59479,Triturus pygmaeus,,,,,181-203,,,,Contributions to Zoology,,,Published,Geographic variation and taxonomy of crested newts (<i>Triturus cristatus</i> superspecies): morphological and mitochondrial DNA data,journal article,,68,1999
Assessment,,,227238403,"García-París, M., Arano, B. and Herrero, P.",,,,59479,Triturus pygmaeus,,,,,115-126,,,,Revista Espanola de Herpetologia,,,Published,Molecular characterisation of the contact zone between <i>Triturus pygmaeus</i> and <i>T. marmoratus</i> (Caudata: Salamandridae) in central Spain and their taxonomic assessment,journal article,,15,2001
Assessment,,,227238403,"García-París, M., Herrero, P., Martín, C., Dorda, J., Esteban, M. and Arano, B.",,,,59479,Triturus pygmaeus,,,1,,Mar-14,,,,Bijgragen tot de Dierkunde,,,Published,"Morphological characterization, cytogenetic analysis, and geographical distribution of the Pygmy Marbled Newt <i>Triturus marmoratus pygmaeus</i> (Wolterstorff, 1905) (Caudata: Salamandridae)",journal article,,63,1993
Assessment,,,227238403,"Caetano, M.H. and Castanet, J.",,,,59479,Triturus pygmaeus,,,2,,117-130,,,,Amphibia-Reptilia,,,Published,"Variability and microevolutionary patterns in <i>Triturus marmoratus</i> from Portugal: age, size, longevity and individual growth",journal article,,14,1993
Assessment,,,227238403,"García-Cardenete, L., González de la Vega, J.P., Barnestein, J.A.M. and Pérez-Contreras, J.",,,,59479,Triturus pygmaeus,,,03-Apr,,93-101,,,,Acta Granatense,,,Published,"Consideraciones sobre los límites de distribución en altitud de anfibios y reptiles en la Cordillera Bética (España), y registros máximos para cada especie",journal article,,2,2003
Assessment,,,227238403,"Díaz-Paniagua, C.",,,,59479,Triturus pygmaeus,,,2,,93-98,,,,Herpetological Journal,,,Published,"Reproductive dynamics of a population of small marbled newts (<i>Triturus marmoratus</i>, <i>pygmaeus</i>) in south-western Spain",journal article,,8,1998
Assessment,,,227238403,"Alvarez, A. and Martin, L.",,,,59479,Triturus pygmaeus,,,,,2,,,,FrogLog,,,Published,Fish elimination by pond drainage to preserve a toad population in Spain,journal article,,41,2000
Assessment,,,227238403,"Thorn, R.",,,,59479,Triturus pygmaeus,,,,,376 pp,Paris,Éditions Paul Lechevalier,,,,,Published,"Les salamandres d'Europe, d'Asia, et d'Afrique du Nord",book,,,1968
Assessment,,,227238403,"Martel, A., Spitzen-van der Sluijs, A., Blooi, M., Bert, M., Ducatelle, R., Fisher, M.C., Woeltjes, A., Bosman, W., Chiers, K., Bossuyt, F. and Pasmans, F.",,,,59479,Triturus pygmaeus,,,38,,15325-15329. https://doi.org/10.1073/pnas.1307356110,,,,Proceedings of the National Academy of Sciences of the United States of America,,,Published,<i>Batrachochytrium salamandrivorans</i> sp. nov. causes lethal chytridiomycosis in amphibians,journal article,www.pnas.org/cgi/doi/10.1073/pnas.1307356110,110,2013
